customer_id,name,email,country,age,signup_date,marketing_opt_in
14512,Nathan Tran,dakota10@example.net,PL,49,2022-10-22,True
14513,Marc Dean,jacobpierce@example.net,SG,56,2025-07-26,False
14514,Karla Sharp,rossmelissa@example.org,JP,55,2020-10-09,True
14515,Laura Snyder,stephen64@example.com,GB,54,2024-09-21,False
14516,Veronica Martin,sheaelizabeth@example.net,US,68,2021-06-05,False
14517,Lisa Scott,jgordon@example.com,CA,22,2023-07-18,False
14518,John Sanchez,mitchelljames@example.net,GB,29,2023-10-04,True
14519,Sandy Murphy,william70@example.com,DE,63,2023-01-27,True
14520,Sean Lee,ejohnson@example.com,JP,23,2025-09-27,True
14521,Madison Jackson,kmiller@example.com,JP,75,2021-02-28,False
14522,Tamara Mccoy,lopezrobert@example.com,US,41,2022-12-16,True
14523,Maria Sutton,holly40@example.org,NL,60,2022-10-02,False
14524,Jose Little,david83@example.net,BR,25,2025-04-07,True
14525,Tara Williams,terrytracy@example.net,PL,21,2024-09-18,False
14526,Jerome Parker,christiangray@example.com,FR,55,2021-01-04,True
14527,Robert Harris,jennifer04@example.com,US,23,2025-01-16,True
14528,Terry Gibson,normanchad@example.org,SE,73,2024-09-09,True
14529,Melanie Hammond,patricia61@example.com,DE,67,2022-11-28,False
14530,Michael Gonzales,dblack@example.com,AU,22,2021-03-28,False
14531,Anna Hart,brandon65@example.net,BR,52,2024-05-24,True
14532,Todd Ramirez,troy89@example.com,AE,56,2023-04-16,False
14533,Kristina Martinez,wwagner@example.com,AU,60,2023-03-11,False
14534,Marvin Evans,emmamora@example.org,MX,72,2022-04-01,True
14535,Stephanie Bailey,davisjoseph@example.org,FR,36,2022-11-11,False
14536,Kathleen Watson,vfox@example.org,MX,46,2024-02-23,False
14537,Sara Hall,pettysara@example.org,US,46,2023-06-25,True
14538,Edgar Long MD,hornejennifer@example.com,IN,51,2020-08-16,True
14539,Kaylee Reese,brianscott@example.com,GB,25,2025-02-16,True
14540,Michelle Love,joycemichael@example.org,GB,49,2024-02-05,False
14541,Samantha Christensen,owyatt@example.com,ES,52,2024-08-08,False
14542,Paula Williams,blakewebb@example.com,AE,69,2022-10-23,False
14543,Andre Barron,joshuarussell@example.org,BR,63,2020-09-11,True
14544,Brian Yang,colleen29@example.org,NL,40,2023-12-08,True
14545,Julie Martin,jenkinsdavid@example.com,GB,57,2025-05-02,True
14546,Maria Clarke,ukey@example.org,US,74,2022-02-04,False
14547,Ann Jackson,fordlaura@example.com,DE,37,2022-02-01,True
14548,Joel Bryant,nicholskelly@example.com,AE,50,2020-12-27,False
14549,Jonathan Martinez,sarah19@example.net,NL,54,2022-06-03,True
14550,Andrew Hoffman,lmartinez@example.net,NL,24,2023-08-22,True
14551,Thomas Thompson,mason70@example.com,IN,20,2023-12-26,True
14552,Kristine Hall,michaellewis@example.net,FR,74,2020-04-06,True
14553,Justin Austin,michaelstevenson@example.net,BR,31,2024-11-12,True
14554,Carrie Garcia,reginamerritt@example.org,US,67,2025-01-03,True
14555,Gabriel Murphy,edwardcain@example.com,CA,63,2025-02-14,True
14556,Sonya Payne,reedjeremiah@example.org,BR,33,2025-06-28,True
14557,Brooke Kim,kathy18@example.com,MX,41,2022-03-27,True
14558,David Bauer,jacob66@example.com,DE,65,2024-12-31,True
14559,Jerry Cuevas,jeffersonmark@example.org,US,18,2022-04-18,False
14560,Rebecca Nelson,robertking@example.com,DE,29,2022-03-14,True
14561,Shannon Horne,johnsonamy@example.org,US,28,2025-10-09,False
14562,Alicia Davis,gharris@example.net,US,28,2024-12-27,True
14563,Linda Oneal,wsingh@example.org,ZA,61,2020-05-15,False
14564,Andrew Shepherd,alicia17@example.com,AE,41,2024-07-27,False
14565,Brittany Mills,laurascott@example.org,BR,72,2024-01-21,True
14566,Timothy Terry,debra13@example.org,DE,34,2024-10-06,False
14567,Paul Martinez,esimpson@example.com,GB,46,2025-07-04,True
14568,Carmen Campbell,fmiller@example.com,ES,20,2023-05-04,True
14569,Felicia Beck,shellywhite@example.net,DE,20,2021-11-20,False
14570,Marco Gordon,yesenia50@example.com,CA,47,2024-01-23,True
14571,Tom Cruz,stephanieperez@example.net,NL,52,2024-11-16,False
14572,Stephen Prince,michelle54@example.net,PL,24,2025-10-31,True
14573,Scott Davis,michaelpennington@example.org,US,60,2021-12-11,True
14574,Paula Baker,barrlisa@example.com,SG,57,2024-07-31,True
14575,Michael Walker,anthonygomez@example.org,JP,68,2025-10-29,False
14576,John Bowman,susanreed@example.net,DE,57,2023-06-29,False
14577,Casey Hernandez,cantuchristopher@example.org,AU,38,2023-03-27,False
14578,Brian Perez,bakertrevor@example.org,US,43,2024-02-14,False
14579,Kerri Campbell,tadams@example.net,BR,65,2024-09-11,False
14580,Samantha Buck,hawkinsariana@example.com,SG,18,2023-04-20,True
14581,William Reed,debra08@example.org,JP,49,2025-06-08,True
14582,Brandon Sanders,tina31@example.com,GB,60,2023-10-02,False
14583,Jodi Schwartz,stevencurry@example.org,FR,50,2022-03-04,False
14584,Chris Jackson,christine12@example.com,DE,66,2023-06-29,False
14585,Nicole Gomez,amanda55@example.net,US,38,2023-05-23,False
14586,Jeffrey Munoz,juliejenkins@example.net,US,69,2025-07-21,True
14587,Gina Thompson,vaughankevin@example.net,BR,34,2021-09-27,True
14588,Casey Young,edwardscharles@example.net,SG,19,2025-06-28,False
14589,Edward Shepherd,reesedonald@example.net,IN,58,2021-05-14,False
14590,Kelly Alvarez,xmorrow@example.org,IN,58,2021-07-06,True
14591,Tyler Bailey,vwyatt@example.org,NL,44,2020-07-29,True
14592,Michelle Little,hayley39@example.net,ES,67,2023-10-03,True
14593,Devin Jones,whiggins@example.com,GB,51,2022-05-18,True
14594,Andre Taylor,pdeleon@example.org,DE,22,2023-05-03,True
14595,Brianna Young,stephaniemartin@example.org,IN,33,2023-12-05,False
14596,Martin Sanchez,jacksonalyssa@example.com,NL,39,2025-09-29,True
14597,Melanie Johnson,wilsonrichard@example.org,MX,41,2021-12-22,False
14598,Brett Fisher,stacey09@example.com,DE,50,2020-03-08,False
14599,Craig Rodgers,rachelbowen@example.net,DE,21,2024-01-17,True
14600,James Avila,anthonywilliam@example.net,IN,54,2022-10-11,True
14601,Paula Miller,freemandavid@example.com,SE,73,2022-01-07,False
14602,Tiffany Gonzalez,tinasherman@example.com,ES,24,2024-11-08,True
14603,Don Gill,ramirezchristopher@example.net,US,33,2024-06-01,False
14604,Theresa Gonzales,william22@example.com,FR,30,2024-09-10,True
14605,Kayla Chung,clairecalderon@example.com,GB,66,2025-04-14,False
14606,Sheila Winters,anthony19@example.net,AU,37,2020-04-16,True
14607,Debbie Stewart,fryjeremy@example.com,IN,33,2024-05-23,True
14608,Ashley Montoya,riversvanessa@example.org,DE,64,2025-04-26,False
14609,Tiffany Turner,tsoto@example.org,SG,23,2024-05-28,False
14610,Greg Duke,lwilkinson@example.com,CA,60,2020-07-08,False
14611,Matthew Mendez,comptoncorey@example.com,IN,40,2020-08-13,True
14612,Brandon Mendoza,tiffany92@example.org,AE,23,2021-08-05,False
14613,Lindsay Bond,btanner@example.org,IN,57,2020-10-03,True
14614,Daniel Yates,bradleycabrera@example.com,FR,36,2023-05-11,False
14615,Carolyn Stein,shawnmoreno@example.com,DE,32,2024-08-22,True
14616,Vickie Stafford,plawson@example.net,SG,71,2022-07-28,False
14617,Andrew Thompson,michaelharris@example.net,US,75,2022-03-18,False
14618,Joshua Davis,taylor11@example.com,BR,27,2024-11-05,True
14619,Benjamin Austin,newmandestiny@example.com,ZA,29,2021-11-06,True
14620,Jacob Roy,miguel25@example.org,ES,49,2020-04-20,False
14621,Jessica Brown,adamhull@example.net,GB,22,2020-05-03,False
14622,Victoria Jones,crystaldavis@example.net,AU,48,2022-06-27,True
14623,Kyle Scott,jessica14@example.com,FR,21,2023-08-16,True
14624,Mr. Kyle Grimes,wrightryan@example.org,SE,27,2023-12-04,False
14625,Matthew Kennedy,katherine53@example.net,FR,56,2024-02-05,True
14626,Steven Wilson,katie81@example.org,IN,68,2024-07-16,False
14627,Jesus Johnson,raymondashley@example.net,GB,22,2022-02-19,True
14628,Daniel Woodard,henry56@example.net,CA,49,2024-12-25,True
14629,Keith Nguyen,annettecolon@example.com,AU,39,2025-10-15,True
14630,Michael Anderson,diane54@example.net,SE,26,2021-01-17,True
14631,Matthew Floyd,hilledward@example.org,IN,54,2020-03-03,True
14632,Andrew Black,sheppardthomas@example.org,FR,70,2020-02-07,False
14633,Kevin Martinez,cookcynthia@example.com,BR,60,2023-09-14,True
14634,Jason Johnson,cboyer@example.net,BR,58,2024-09-20,True
14635,Tyler Smith,lori27@example.org,US,39,2024-02-10,True
14636,Erica Mcmillan,douglasjessica@example.net,PL,28,2024-09-27,False
14637,David Holt,wjefferson@example.net,CA,39,2023-06-03,False
14638,Bryan Ramirez,brian32@example.org,BR,69,2021-06-19,False
14639,Sheila Edwards,tonyasims@example.com,US,50,2025-06-04,True
14640,Karen Poole,hilljohn@example.net,IN,34,2021-05-12,True
14641,Stephanie Lester,edwardmorrison@example.com,SE,73,2022-04-10,True
14642,Jay Evans,matthewbrown@example.org,IN,44,2020-02-27,True
14643,Steven Carr,nbullock@example.com,US,38,2020-04-18,True
14644,William Avila,johnkey@example.org,IN,45,2023-05-06,False
14645,Ann Chandler,ogates@example.net,AU,23,2023-04-07,False
14646,Steven Powell,lgalloway@example.net,US,53,2020-01-17,True
14647,Megan Fisher,steven49@example.org,GB,23,2025-03-05,True
14648,Michael Morgan,rivasnancy@example.org,US,45,2020-08-01,True
14649,Ashlee Garcia,fdavis@example.com,DE,26,2024-01-13,True
14650,Paige Perry,adrian89@example.net,AU,44,2022-06-18,True
14651,Tanya Thompson,wmartin@example.com,US,63,2021-01-07,False
14652,Javier Flores,walkeranne@example.net,NL,26,2020-03-12,True
14653,Robert Sanchez,reginalawson@example.com,US,39,2025-04-16,True
14654,Michael Randolph,gjones@example.com,IN,75,2021-06-26,False
14655,Brian Simon,nicholasknapp@example.net,AU,54,2022-12-20,True
14656,Tammy Singh,paulmurphy@example.org,CA,33,2024-08-28,True
14657,Nancy Rodriguez,hamiltonvictor@example.net,US,36,2023-10-25,True
14658,Derek Hoffman MD,rolson@example.com,FR,51,2024-05-04,True
14659,Joseph Larson,marymitchell@example.com,JP,56,2023-04-11,False
14660,Gary Lopez,nelsonsamantha@example.net,JP,41,2025-09-20,False
14661,Caitlin Rosario,vmolina@example.com,DE,53,2023-09-03,False
14662,Douglas Rodriguez,scottnicholson@example.com,GB,41,2025-03-20,False
14663,Joan King,petersonalexander@example.com,FR,63,2022-10-30,False
14664,Melissa Harper,fjones@example.org,AU,71,2023-05-12,True
14665,Brian Hopkins,reyesariel@example.net,GB,64,2020-10-08,True
14666,Taylor Ball,dylan00@example.net,MX,47,2021-05-31,False
14667,Caitlyn Thompson,leon26@example.org,FR,55,2023-01-18,True
14668,Suzanne Howard,xdavis@example.net,MX,47,2021-08-18,True
14669,Roger Lee,frostveronica@example.org,BR,23,2023-09-14,True
14670,Erica Herrera,kellidennis@example.net,ZA,23,2023-06-06,True
14671,Michael Chavez,brandi15@example.org,NL,53,2023-11-30,True
14672,Jonathan Clements,mannlisa@example.com,US,25,2021-08-18,True
14673,Johnny White,jamie93@example.net,US,66,2025-07-30,False
14674,Carlos Best,rebecca33@example.net,FR,53,2022-11-30,True
14675,Chelsea Richards,dorisjoyce@example.net,GB,68,2021-12-31,False
14676,Sophia Hodge,randalljaime@example.net,BR,67,2024-08-19,True
14677,Caleb Garrett,uwashington@example.com,IN,32,2022-03-29,True
14678,Kimberly Carpenter,dennispatterson@example.net,DE,57,2020-02-08,False
14679,Kimberly Burgess,derrickmaldonado@example.com,SE,38,2023-04-15,False
14680,Alicia Taylor,nicholaswilson@example.net,MX,20,2020-09-10,True
14681,Kenneth Garrison,trevormiller@example.com,FR,33,2020-11-16,True
14682,Connie Edwards,kevinjackson@example.com,MX,45,2022-05-25,True
14683,Jennifer Jones,klopez@example.org,ZA,38,2022-06-12,True
14684,Alicia Brewer,andre06@example.org,IN,45,2022-01-05,True
14685,Sheryl Stone,prasmussen@example.net,IN,57,2024-04-16,False
14686,Elizabeth Collins,ramirezkirsten@example.org,AE,47,2022-07-07,True
14687,David Chen,carlwilliams@example.net,US,39,2021-07-07,False
14688,Erik Rojas,egallagher@example.org,IN,69,2020-11-26,True
14689,Ian Thomas,jennycooper@example.com,ES,53,2023-09-18,True
14690,Lisa Fitzgerald,stacy61@example.net,GB,19,2020-06-07,True
14691,Christina Terry,arogers@example.net,SG,23,2024-07-23,True
14692,Jamie Zimmerman,jose64@example.net,ES,52,2022-03-06,True
14693,Angelica Mccarthy,katie78@example.com,CA,57,2021-12-26,True
14694,Cynthia Jimenez,ashley39@example.org,ZA,71,2022-10-18,True
14695,Randy Hamilton,zacharyroberson@example.org,JP,73,2023-02-18,True
14696,Paula Boyd,dday@example.net,PL,30,2023-01-21,True
14697,Stephanie Smith,lori63@example.com,AU,75,2022-07-07,True
14698,Robert Watkins,xknight@example.net,BR,34,2025-03-28,True
14699,Hunter Perez,juan37@example.com,AU,35,2022-04-25,False
14700,Amanda Johnson,williamswilliam@example.com,FR,18,2022-11-28,True
14701,Charles Smith,nixonamy@example.com,NL,56,2025-05-24,False
14702,Kim Lara,theresa05@example.com,DE,27,2024-12-18,True
14703,Betty Jones,stewartdaisy@example.com,IN,21,2022-07-18,False
14704,Jade Jackson,glenn00@example.org,AE,49,2022-11-20,True
14705,Sarah Williams,lbrady@example.net,JP,73,2020-12-18,False
14706,Julie Johnson,davidmendez@example.net,ES,69,2024-09-13,False
14707,Kristen Fletcher,kimberlybass@example.net,US,63,2025-08-06,False
14708,Lindsay Snyder,gregory38@example.net,IN,60,2020-02-04,True
14709,Jennifer Davis,douglashartman@example.org,MX,58,2023-09-20,True
14710,Billy Thomas,davidherrera@example.com,GB,36,2024-06-20,True
14711,Bobby Castillo,ryan04@example.net,US,54,2023-12-12,True
14712,Tyler Gordon,xholt@example.net,AU,69,2022-04-03,True
14713,Julie Cruz,alan34@example.net,AU,71,2021-03-26,True
14714,Rachel Scott,sotochristopher@example.org,PL,41,2024-11-02,True
14715,Erin Anderson,jensenconnie@example.net,US,18,2023-12-10,True
14716,Bonnie Pena,francisandrew@example.org,AU,57,2023-01-21,True
14717,Melissa White,sean89@example.org,US,46,2023-12-24,False
14718,Christopher Moses,ewilliams@example.com,MX,66,2020-08-25,True
14719,Lisa Clay,zharmon@example.com,AE,59,2024-03-20,False
14720,Michele Mitchell,richardwilliams@example.net,FR,68,2024-08-17,True
14721,Adam Hill,gabrielleroberts@example.com,ES,20,2020-11-10,False
14722,Kevin Mosley,pricethomas@example.org,ZA,39,2021-12-23,False
14723,James Peck,ugonzalez@example.org,FR,37,2024-03-04,False
14724,Sandra Booker,danielleferguson@example.org,ES,36,2021-01-10,False
14725,Isabel Zuniga,edgar75@example.net,SG,61,2021-08-07,False
14726,Anthony David,wendy63@example.com,IN,24,2023-05-09,True
14727,Justin Weaver,joel47@example.com,BR,64,2025-03-23,True
14728,Crystal Wilson,morristyler@example.org,AU,45,2024-04-18,False
14729,David Johnson,mendozadiane@example.com,US,41,2025-06-01,False
14730,Courtney Kidd,theresa03@example.net,US,46,2020-01-19,True
14731,Kimberly Middleton,victoria96@example.net,FR,21,2020-11-06,True
14732,Eddie Perez,bdodson@example.net,SE,20,2021-03-30,True
14733,Samantha Harper,tcarrillo@example.net,FR,66,2022-06-18,True
14734,William Burns,asullivan@example.net,ZA,18,2020-04-27,True
14735,Steven Hernandez,hmontoya@example.com,US,65,2023-07-15,False
14736,Tanya Sanders,sara46@example.net,GB,35,2021-08-30,True
14737,Tina Gordon,cristian89@example.net,MX,54,2024-04-28,True
14738,Howard Grant,jason20@example.net,SE,69,2021-07-13,False
14739,Mario Brown,jennifer66@example.org,MX,55,2020-07-14,True
14740,Danny Morris,ohobbs@example.com,US,34,2022-10-17,True
14741,Jennifer Bradley,nelsonsamantha@example.com,CA,63,2023-01-17,False
14742,Don Kelley,jeremymoore@example.net,SG,41,2022-05-20,False
14743,Sarah Carter,davidsongary@example.com,PL,29,2020-10-06,True
14744,Daniel Adams,karaklein@example.org,BR,51,2020-10-07,True
14745,Donna Newton,aadams@example.org,IN,38,2021-05-21,False
14746,Cynthia Chung,moralescatherine@example.net,BR,73,2020-03-10,False
14747,Meagan Ball,huffstephanie@example.org,MX,59,2021-05-18,False
14748,Sherry Gray,reynoldswendy@example.com,BR,73,2023-09-07,True
14749,Maria Graves,brownrachel@example.com,GB,18,2022-08-07,False
14750,Jacqueline Matthews,franciscoolsen@example.net,JP,73,2025-07-10,True
14751,Louis Strickland,hollyramirez@example.com,US,60,2022-05-06,True
14752,Tyler Shields,shieldsluis@example.org,NL,19,2023-09-21,True
14753,Abigail Larson,christopher06@example.net,AU,70,2024-08-08,False
14754,Preston Tucker,john08@example.com,CA,54,2021-02-04,True
14755,Betty Jones,jacobyoung@example.com,JP,28,2025-07-16,True
14756,Chelsea Sullivan,nancy70@example.org,DE,70,2020-05-04,False
14757,Savannah Banks,isaacreed@example.com,DE,35,2024-10-14,True
14758,Mathew Lopez,amberedwards@example.net,SE,38,2024-08-14,True
14759,Rachel Lee,ecarson@example.net,DE,65,2023-12-24,True
14760,Zachary Johnson,baileysabrina@example.net,MX,28,2022-09-30,False
14761,Tracy Jordan,brandon75@example.net,US,69,2024-02-24,True
14762,Crystal Owens,ronnie74@example.net,IN,64,2022-02-25,False
14763,Whitney Robinson,qwalton@example.com,US,61,2025-01-26,False
14764,Danielle Mays,maria62@example.org,ES,47,2020-01-25,True
14765,Samantha Anderson,christinabarber@example.net,MX,19,2023-09-03,False
14766,Alexander Mckinney,keithmurphy@example.org,JP,57,2022-06-24,True
14767,Tracy Beard,ytorres@example.net,US,22,2021-07-18,True
14768,Lisa Benson,lawsonernest@example.net,BR,57,2020-05-03,True
14769,Alyssa Mercer,victor83@example.com,PL,59,2023-11-23,True
14770,Bradley Hampton,davisjessica@example.org,GB,73,2024-06-16,True
14771,Amy Lopez,brandon66@example.net,MX,45,2022-03-08,False
14772,Karen Kim,scott74@example.org,NL,31,2025-09-04,True
14773,Eric Garcia,kaylakidd@example.org,JP,62,2020-09-04,True
14774,Benjamin Moses,james42@example.net,JP,18,2025-04-20,True
14775,Kurt Phillips,ctaylor@example.com,ES,31,2024-02-02,False
14776,Michael Salinas,andrewrandolph@example.net,MX,40,2024-03-03,False
14777,Margaret Walker,ashleydodson@example.net,US,54,2021-01-19,False
14778,Brittney Cox,erik79@example.com,GB,30,2021-08-01,True
14779,Amber Livingston,theresa67@example.org,DE,22,2020-11-16,False
14780,Brian Strong,william71@example.com,US,41,2021-02-12,False
14781,Matthew Mccoy,robertmontes@example.net,US,35,2020-10-31,True
14782,Cynthia Gardner,kathleen42@example.org,GB,40,2020-10-13,False
14783,Mary Alvarez,davisjamie@example.org,US,56,2021-11-16,False
14784,Michael Burns,meyerstaylor@example.net,IN,31,2025-10-23,False
14785,Matthew Welch,areyes@example.org,US,51,2021-12-14,True
14786,Sherri Pratt,benjamin09@example.com,DE,65,2021-05-08,False
14787,Antonio Lee,ymitchell@example.net,ES,52,2024-09-14,False
14788,Emily Sanchez,heidirojas@example.net,JP,28,2024-08-26,True
14789,William Rodriguez,jeffery93@example.org,MX,50,2021-09-10,False
14790,Timothy Hernandez,carolyn96@example.net,IN,58,2021-05-16,True
14791,Ashley Smith MD,chadnelson@example.com,SE,68,2021-06-08,True
14792,Brian Harvey,lholmes@example.net,FR,46,2021-05-09,True
14793,Joseph Williams,douglasgillespie@example.org,ZA,26,2021-08-22,True
14794,Paula Myers,awilson@example.net,CA,40,2024-12-12,False
14795,Michael Osborne,kaylaparsons@example.net,AE,60,2021-07-30,True
14796,Jennifer Olsen,hannarachel@example.org,US,54,2022-01-01,False
14797,Anthony Johnson,jacobjones@example.com,SG,43,2024-02-06,False
14798,Jason Roy,phillip78@example.com,US,65,2022-11-24,False
14799,Ryan Anderson,stephaniecamacho@example.net,CA,49,2020-02-27,False
14800,Patricia Jackson,davidsonchris@example.org,FR,21,2024-12-12,False
14801,Marilyn Burke,masonashley@example.net,ES,35,2023-12-10,False
14802,John Davis,meghancohen@example.net,IN,43,2023-08-30,False
14803,Angela Fox,hday@example.net,MX,29,2022-09-13,False
14804,Lee Walker,wallacejeremy@example.org,US,69,2024-09-15,False
14805,David Martinez,douglasjohnson@example.net,BR,62,2021-01-20,False
14806,Nicole Pierce,rmalone@example.org,US,45,2025-08-03,True
14807,Deborah White MD,rodriguezjessica@example.net,BR,47,2025-08-28,False
14808,Leonard Clements,webbemily@example.org,BR,40,2024-03-05,False
14809,Heather Patterson,xvalentine@example.net,US,30,2024-12-28,True
14810,Ashley Acosta,pleonard@example.org,AE,29,2020-07-22,True
14811,Teresa Smith,juarezdavid@example.com,SE,34,2022-10-14,True
14812,Jordan Schroeder MD,george27@example.net,BR,41,2020-06-01,False
14813,Scott Williams,wray@example.net,US,59,2024-08-09,False
14814,Dr. Robert Davis,matthew18@example.net,SG,69,2023-03-05,True
14815,Troy Rodriguez,christopher37@example.org,MX,58,2023-02-02,False
14816,Jorge Pena,alexandraramsey@example.org,ES,59,2022-07-08,False
14817,Jessica Brown,dmccall@example.net,ES,50,2022-07-19,True
14818,Katelyn Davis,qbruce@example.com,GB,47,2021-04-16,True
14819,Shannon Davis,laura78@example.com,US,50,2021-05-11,False
14820,Sheila Gonzalez,robinsonnicole@example.org,FR,37,2020-06-16,True
14821,Corey Ramirez,bmathis@example.net,AU,56,2020-05-05,False
14822,David Fuller,jonesrhonda@example.net,CA,40,2022-07-19,True
14823,Michael Roy,carlos68@example.org,CA,52,2020-06-19,False
14824,Lori Lopez,evelynanderson@example.net,DE,19,2024-08-25,False
14825,Ashley Moore,garciakim@example.net,BR,70,2025-04-17,False
14826,Andrew Williams,morrisontanya@example.com,US,70,2023-08-26,False
14827,Karen Conner,gary38@example.org,ES,58,2022-06-25,True
14828,Linda Brown,kreese@example.org,MX,20,2025-01-17,True
14829,Sarah Deleon,christophermatthews@example.net,SG,22,2025-09-21,True
14830,Richard Knapp,timothy48@example.com,GB,32,2024-03-29,False
14831,Mrs. Sue Rivera,bobbyclark@example.org,SG,18,2022-10-12,False
14832,Pamela Martinez,gregory05@example.com,GB,20,2023-11-09,False
14833,Walter Campbell,danielwagner@example.net,PL,41,2022-06-02,True
14834,Laura Hurley,sgaines@example.net,DE,72,2024-07-22,False
14835,Brianna Hart,leejessica@example.org,PL,70,2023-12-03,True
14836,Ryan Robinson,crystal18@example.org,SG,27,2020-12-08,True
14837,William Henderson Jr.,steven87@example.com,IN,52,2023-05-30,True
14838,Gina Burke,rodney64@example.com,GB,44,2024-03-19,True
14839,Karina Evans,richard48@example.net,FR,24,2021-04-18,True
14840,Jonathan Wallace,schmittchristine@example.net,CA,44,2020-08-09,False
14841,Kevin Wood,ashley73@example.com,US,18,2024-07-18,False
14842,Dr. Lorraine Willis,rogerpreston@example.net,US,49,2020-05-31,True
14843,Sarah Huang,dennis56@example.org,CA,38,2022-03-22,True
14844,Philip Wheeler,brownkeith@example.org,US,74,2022-08-02,True
14845,Chelsea George,howardlorraine@example.net,IN,60,2022-06-10,True
14846,Carolyn Johnson,cody01@example.net,DE,31,2024-08-21,False
14847,Stacey Morris,ellisonmiranda@example.net,CA,36,2021-01-21,True
14848,Heather Hale,matthewhart@example.net,US,44,2023-04-15,False
14849,Mr. Darrell Thomas,richardsontonya@example.net,CA,36,2022-06-30,True
14850,William Larson,hooverrobin@example.net,JP,48,2021-10-14,True
14851,William Harris,sarah09@example.net,US,59,2023-09-20,False
14852,Jacqueline Edwards,jonesamanda@example.org,AE,65,2024-04-02,False
14853,Brady Acevedo,adamsapril@example.com,PL,62,2022-05-29,False
14854,Julie Hill,dalexander@example.com,MX,34,2022-05-13,True
14855,Maria Dawson,gailharper@example.org,NL,58,2024-01-06,True
14856,Jennifer Ward,brewercharles@example.net,SE,39,2020-03-16,False
14857,Mark Floyd,kyleboone@example.net,BR,25,2022-05-13,False
14858,Jerry Martinez,obrienhailey@example.net,US,73,2025-04-07,False
14859,Jeffery Campbell,bullockrandy@example.com,BR,20,2024-01-03,False
14860,Kevin White,johnsoto@example.net,ES,19,2024-09-25,True
14861,Morgan Howell,alvaradomichelle@example.org,ES,33,2022-09-25,False
14862,Charles Montgomery,patriciaaguirre@example.com,SG,56,2025-03-04,True
14863,Rachel Alvarado,jennifer42@example.org,DE,68,2025-02-03,True
14864,Patrick Johnson,bob67@example.net,BR,18,2022-07-10,False
14865,Gina Diaz,pmerritt@example.com,IN,53,2023-05-09,False
14866,Sarah James,josephcarpenter@example.com,US,49,2021-11-22,True
14867,Debbie Buck,melissahensley@example.net,US,43,2021-10-20,True
14868,Amanda White,ndavis@example.org,AU,71,2021-03-30,True
14869,April Dawson,mlopez@example.net,US,36,2024-07-21,False
14870,Teresa Moore,shawreginald@example.org,PL,25,2022-12-04,True
14871,Heather Underwood,perezdavid@example.org,GB,54,2021-08-30,False
14872,Jeffrey Baker,fsmith@example.net,GB,35,2022-04-20,False
14873,Edwin Williams,vterry@example.org,MX,74,2024-02-08,True
14874,Mark Parsons,philipmoore@example.com,FR,50,2020-05-17,False
14875,Luis Miller,scoleman@example.net,NL,22,2025-06-05,True
14876,John Hamilton,hallashley@example.com,CA,62,2022-02-17,False
14877,Edward Hodges,katherine14@example.com,CA,60,2021-11-12,False
14878,Alexandra Graves,toddmartinez@example.com,MX,70,2025-07-30,True
14879,Sean Myers,brightchristopher@example.net,CA,32,2020-10-10,True
14880,William Edwards,kgarcia@example.com,US,45,2022-07-02,True
14881,Terry Benson,edwinjoseph@example.com,AU,30,2023-09-25,False
14882,Cheryl Bridges,michael58@example.org,NL,59,2024-11-05,False
14883,Brenda Reynolds,christopher82@example.org,BR,40,2020-10-20,True
14884,David Gay,youngmichael@example.com,JP,23,2023-01-14,True
14885,Brandon Andrews,kevin27@example.org,BR,21,2023-04-18,False
14886,Jennifer Miller,austinfowler@example.org,SG,37,2023-12-31,False
14887,George Flores,jessemack@example.net,MX,24,2021-09-11,False
14888,Maria Fisher,lovetyler@example.org,JP,63,2022-12-08,True
14889,Vincent White,amandabenjamin@example.org,PL,53,2022-09-03,True
14890,Denise Rowe,hinesdanielle@example.com,FR,22,2021-02-09,True
14891,Caitlin Taylor,crystalvega@example.com,AU,44,2022-02-25,True
14892,Jennifer Miller,medwards@example.net,FR,74,2021-05-03,False
14893,Roberto Jones,grahamashlee@example.com,AE,52,2025-03-12,True
14894,Shawn Sharp,bethany45@example.org,IN,24,2024-10-18,False
14895,Phillip Poole,katherine58@example.net,CA,40,2023-10-01,True
14896,Christopher Perez,cellis@example.com,AU,50,2024-11-10,True
14897,Anita Wells,karen69@example.com,GB,43,2021-12-29,True
14898,Ryan Nicholson,wmiller@example.com,US,18,2020-03-03,False
14899,Brittany Walker,boltondeanna@example.net,JP,27,2021-10-09,False
14900,Joseph Nelson,mendezkathleen@example.org,ES,44,2021-09-11,True
14901,Jade Brown,williamslouis@example.com,IN,34,2025-05-07,True
14902,William Raymond,mwilkerson@example.com,SG,56,2023-04-29,True
14903,Matthew Harris,bperez@example.net,MX,58,2020-01-29,False
14904,Riley Day,masondouglas@example.org,PL,21,2024-10-11,True
14905,Gary Rich,wrobertson@example.net,ES,21,2024-11-07,True
14906,Robert King,tanya11@example.org,US,26,2021-10-31,False
14907,Julie Diaz,pottsjames@example.org,AU,59,2025-02-12,True
14908,Daniel Davidson,julie28@example.com,SG,37,2020-03-17,True
14909,Jason Crane,jamesjohnson@example.com,US,28,2021-03-21,False
14910,Emily Murphy,richardsonjamie@example.net,IN,24,2025-07-03,False
